video_id,filename,file_path,label,split,status,num_frames,num_features
Cv5avR9nEhg,Cv5avR9nEhg_Signing Naturally Unit 14 Vocabulary Signed by Dr Wooten.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/go_Cv5avR9nEhg.pt,go,train,skipped (already processed),,
Cv5avR9nEhg,Cv5avR9nEhg_Signing Naturally Unit 14 Vocabulary Signed by Dr Wooten.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/go_Cv5avR9nEhg.pt,go,train,skipped (already processed),,
Cv5avR9nEhg,Cv5avR9nEhg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_Cv5avR9nEhg.pt,good,train,success,71,1629
Cv5avR9nEhg,Cv5avR9nEhg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_Cv5avR9nEhg.pt,good,train,skipped (already processed),,
97WDRBCtj0o,97WDRBCtj0o.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_97WDRBCtj0o.pt,hello,train,success,140,1629
ZG4u7LDCN8A,ZG4u7LDCN8A.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_ZG4u7LDCN8A.pt,like,train,success,152,1629
4Nh1iFv2BMc,4Nh1iFv2BMc.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_4Nh1iFv2BMc.pt,what,train,success,149,1629
4Nh1iFv2BMc,4Nh1iFv2BMc.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_4Nh1iFv2BMc.pt,what,train,skipped (already processed),,
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_rkQZQhloXuE.pt,nice,train,success,61,1629
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_rkQZQhloXuE.pt,nice,train,skipped (already processed),,
rkQZQhloXuE,rkQZQhloXuE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_rkQZQhloXuE.pt,friend,train,success,81,1629
rkQZQhloXuE,rkQZQhloXuE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_rkQZQhloXuE.pt,friend,train,skipped (already processed),,
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_rkQZQhloXuE.pt,no,train,success,72,1629
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_rkQZQhloXuE.pt,no,train,skipped (already processed),,
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_rkQZQhloXuE.pt,happy,train,success,52,1629
rkQZQhloXuE,rkQZQhloXuE_Basic Sign Language for Caregivers of the Deaf⧸Hard of Hearing.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_rkQZQhloXuE.pt,happy,train,skipped (already processed),,
FKp2hBhdj9k,FKp2hBhdj9k.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_FKp2hBhdj9k.pt,what,train,success,69,1629
uPKOwziViaw,uPKOwziViaw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_uPKOwziViaw.pt,friend,train,success,110,1629
uPKOwziViaw,uPKOwziViaw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_uPKOwziViaw.pt,good,train,success,85,1629
uPKOwziViaw,uPKOwziViaw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_uPKOwziViaw.pt,hello,train,success,83,1629
uPKOwziViaw,uPKOwziViaw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_uPKOwziViaw.pt,like,train,success,178,1629
uPKOwziViaw,uPKOwziViaw_Unit 1 Vocabulary ｜ ASL Level 1 - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_uPKOwziViaw.pt,nice,train,success,99,1629
uPKOwziViaw,uPKOwziViaw_Unit 1 Vocabulary ｜ ASL Level 1 - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_uPKOwziViaw.pt,no,train,success,118,1629
iHR2uV-Uxc8,iHR2uV-Uxc8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_iHR2uV-Uxc8.pt,sister,train,success,48,1629
iHR2uV-Uxc8,iHR2uV-Uxc8_ASL conversation class 2.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_iHR2uV-Uxc8.pt,beautiful,train,success,50,1629
iHR2uV-Uxc8,iHR2uV-Uxc8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_iHR2uV-Uxc8.pt,friend,train,success,25,1629
iHR2uV-Uxc8,iHR2uV-Uxc8_ASL conversation class 2.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_iHR2uV-Uxc8.pt,no,train,success,23,1629
JHFExZgYdwk,JHFExZgYdwk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_JHFExZgYdwk.pt,hello,train,success,123,1629
JHFExZgYdwk,JHFExZgYdwk_Signing Naturally Unit 1 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_JHFExZgYdwk.pt,teacher,train,success,200,1629
JHFExZgYdwk,JHFExZgYdwk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/white_JHFExZgYdwk.pt,white,train,success,99,1629
Ag5VPvAe8PA,Ag5VPvAe8PA_SWIC Community Ed - Class One.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_Ag5VPvAe8PA.pt,nice,train,success,119,1629
Ag5VPvAe8PA,Ag5VPvAe8PA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_Ag5VPvAe8PA.pt,sister,train,success,120,1629
Ag5VPvAe8PA,Ag5VPvAe8PA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_Ag5VPvAe8PA.pt,friend,train,success,119,1629
Ag5VPvAe8PA,Ag5VPvAe8PA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_Ag5VPvAe8PA.pt,like,train,success,44,1629
Ag5VPvAe8PA,Ag5VPvAe8PA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_Ag5VPvAe8PA.pt,what,train,success,120,1629
Ag5VPvAe8PA,Ag5VPvAe8PA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_Ag5VPvAe8PA.pt,what,train,skipped (already processed),,
CrUCwJklAUA,CrUCwJklAUA_TEACHER.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_CrUCwJklAUA.pt,teacher,train,success,84,1629
XVbehHoPfdM,XVbehHoPfdM_BEAUTIFUL.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_XVbehHoPfdM.pt,beautiful,train,success,82,1629
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_KHJjHjG-8JU.pt,sister,train,success,61,1629
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_KHJjHjG-8JU.pt,sister,train,skipped (already processed),,
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_KHJjHjG-8JU.pt,friend,train,success,80,1629
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_KHJjHjG-8JU.pt,friend,train,skipped (already processed),,
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_KHJjHjG-8JU.pt,boy,train,success,82,1629
KHJjHjG-8JU,KHJjHjG-8JU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_KHJjHjG-8JU.pt,boy,train,skipped (already processed),,
gU5EI_ZTzxw,gU5EI_ZTzxw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_gU5EI_ZTzxw.pt,hello,train,success,36,1629
GCMo9e9GOWs,GCMo9e9GOWs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_GCMo9e9GOWs.pt,what,train,success,73,1629
RRzbB2rg4VM,RRzbB2rg4VM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_RRzbB2rg4VM.pt,hello,train,success,61,1629
6jjPIk3O0q4,6jjPIk3O0q4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_6jjPIk3O0q4.pt,boy,train,success,149,1629
_ZlZH4b0C44,_ZlZH4b0C44.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what__ZlZH4b0C44.pt,what,train,success,27,1629
_ZlZH4b0C44,_ZlZH4b0C44.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good__ZlZH4b0C44.pt,good,train,success,31,1629
QBwuhvz8LAk,QBwuhvz8LAk_Happy birthday!.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_QBwuhvz8LAk.pt,happy,train,success,71,1629
owXsDIKq4lk,owXsDIKq4lk_ASL Lesson 1.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_owXsDIKq4lk.pt,nice,train,success,34,1629
owXsDIKq4lk,owXsDIKq4lk_ASL Lesson 1.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_owXsDIKq4lk.pt,nice,train,skipped (already processed),,
owXsDIKq4lk,owXsDIKq4lk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_owXsDIKq4lk.pt,what,train,success,93,1629
TYEae1fcehg,TYEae1fcehg_Jobs ｜ ASL - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_TYEae1fcehg.pt,teacher,train,success,165,1629
YrdkYimZtSY,YrdkYimZtSY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_YrdkYimZtSY.pt,friend,train,success,140,1629
wbScz3a4NLk,wbScz3a4NLk_go - ASL sign for go.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/go_wbScz3a4NLk.pt,go,train,success,102,1629
wbScz3a4NLk,wbScz3a4NLk_go - ASL sign for go.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/go_wbScz3a4NLk.pt,go,train,skipped (already processed),,
ZvPcSJ9A1pM,ZvPcSJ9A1pM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_ZvPcSJ9A1pM.pt,what,train,success,51,1629
9RE2NLd_Sgw,9RE2NLd_Sgw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/white_9RE2NLd_Sgw.pt,white,train,success,184,1629
9RE2NLd_Sgw,9RE2NLd_Sgw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_9RE2NLd_Sgw.pt,what,train,success,151,1629
9RE2NLd_Sgw,9RE2NLd_Sgw_Colors and Springtime signs in ASL.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_9RE2NLd_Sgw.pt,beautiful,train,success,121,1629
9RE2NLd_Sgw,9RE2NLd_Sgw_Colors and Springtime signs in ASL.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_9RE2NLd_Sgw.pt,beautiful,train,skipped (already processed),,
WxY7E9P46DM,WxY7E9P46DM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_WxY7E9P46DM.pt,hello,train,success,135,1629
WxY7E9P46DM,WxY7E9P46DM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_WxY7E9P46DM.pt,what,train,success,167,1629
WxY7E9P46DM,WxY7E9P46DM_#deaffriendly ASL Vocabulary - Hotel.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_WxY7E9P46DM.pt,no,train,success,187,1629
RffIEzlN5Yo,RffIEzlN5Yo_Unit 3 vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_RffIEzlN5Yo.pt,beautiful,train,success,22,1629
Eq6SnaimpzQ,Eq6SnaimpzQ.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_Eq6SnaimpzQ.pt,friend,train,success,79,1629
Eq6SnaimpzQ,Eq6SnaimpzQ_ASL Unit One Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_Eq6SnaimpzQ.pt,happy,train,success,80,1629
Eq6SnaimpzQ,Eq6SnaimpzQ.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_Eq6SnaimpzQ.pt,hello,train,success,80,1629
Eq6SnaimpzQ,Eq6SnaimpzQ.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_Eq6SnaimpzQ.pt,like,train,success,80,1629
Eq6SnaimpzQ,Eq6SnaimpzQ_ASL Unit One Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_Eq6SnaimpzQ.pt,nice,train,success,91,1629
Eq6SnaimpzQ,Eq6SnaimpzQ_ASL Unit One Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_Eq6SnaimpzQ.pt,no,train,success,96,1629
FNt4N8WFuVY,FNt4N8WFuVY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_FNt4N8WFuVY.pt,teacher,train,success,185,1629
FNt4N8WFuVY,FNt4N8WFuVY_Asl vocab 2.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_FNt4N8WFuVY.pt,no,train,success,109,1629
FNt4N8WFuVY,FNt4N8WFuVY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_FNt4N8WFuVY.pt,like,train,success,114,1629
z9WFeko-7jw,z9WFeko-7jw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/big_z9WFeko-7jw.pt,big,train,success,61,1629
25ymRY7hbjs,25ymRY7hbjs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_25ymRY7hbjs.pt,teacher,train,success,138,1629
25ymRY7hbjs,25ymRY7hbjs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_25ymRY7hbjs.pt,boy,train,success,129,1629
25ymRY7hbjs,25ymRY7hbjs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_25ymRY7hbjs.pt,sister,train,success,140,1629
25ymRY7hbjs,25ymRY7hbjs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_25ymRY7hbjs.pt,hello,train,success,100,1629
25ymRY7hbjs,25ymRY7hbjs_Unit 01 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_25ymRY7hbjs.pt,nice,train,success,111,1629
yG09SQB0Hds,yG09SQB0Hds.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_yG09SQB0Hds.pt,hello,train,success,31,1629
yG09SQB0Hds,yG09SQB0Hds.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/hello_yG09SQB0Hds.pt,hello,train,skipped (already processed),,
ckNZidesfIA,ckNZidesfIA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_ckNZidesfIA.pt,sister,train,success,53,1629
ckNZidesfIA,ckNZidesfIA_Level 1 Unit 5 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_ckNZidesfIA.pt,no,train,success,63,1629
ckNZidesfIA,ckNZidesfIA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_ckNZidesfIA.pt,boy,train,success,58,1629
b-D-ZF8spMY,b-D-ZF8spMY_ASL： Clean נקי.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_b-D-ZF8spMY.pt,nice,train,success,126,1629
R_ES8RZua1g,R_ES8RZua1g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_R_ES8RZua1g.pt,what,train,success,59,1629
R_ES8RZua1g,R_ES8RZua1g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_R_ES8RZua1g.pt,friend,train,success,88,1629
R_ES8RZua1g,R_ES8RZua1g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_R_ES8RZua1g.pt,teacher,train,success,100,1629
R_ES8RZua1g,R_ES8RZua1g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_R_ES8RZua1g.pt,like,train,success,61,1629
R_ES8RZua1g,R_ES8RZua1g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_R_ES8RZua1g.pt,good,train,success,49,1629
wOw8gVHd1Ck,wOw8gVHd1Ck.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_wOw8gVHd1Ck.pt,good,train,success,64,1629
TDoqoJDX280,TDoqoJDX280_Making Conversation Vocabulary ｜ ASL - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_TDoqoJDX280.pt,no,train,success,165,1629
3RB642y8sgo,3RB642y8sgo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_3RB642y8sgo.pt,boy,train,success,189,1629
HVtHrQuNA8Q,HVtHrQuNA8Q_Happy.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_HVtHrQuNA8Q.pt,happy,train,success,120,1629
ON87DP4jAvo,ON87DP4jAvo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_ON87DP4jAvo.pt,boy,train,success,74,1629
UoITyyziLOw,UoITyyziLOw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_UoITyyziLOw.pt,what,train,success,67,1629
UoITyyziLOw,UoITyyziLOw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_UoITyyziLOw.pt,teacher,train,success,83,1629
UoITyyziLOw,UoITyyziLOw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_UoITyyziLOw.pt,friend,train,success,104,1629
UoITyyziLOw,UoITyyziLOw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_UoITyyziLOw.pt,like,train,success,86,1629
kdz5f_PJxDk,kdz5f_PJxDk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_kdz5f_PJxDk.pt,beautiful,train,success,149,1629
oVsuQbfMscM,oVsuQbfMscM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_oVsuQbfMscM.pt,beautiful,train,success,21,1629
oVsuQbfMscM,oVsuQbfMscM_Opinion about Places Vocabulary ｜ ASL - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_oVsuQbfMscM.pt,nice,train,success,50,1629
oVsuQbfMscM,oVsuQbfMscM_Opinion about Places Vocabulary ｜ ASL - American Sign Language.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_oVsuQbfMscM.pt,nice,train,skipped (already processed),,
oVsuQbfMscM,oVsuQbfMscM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/big_oVsuQbfMscM.pt,big,train,success,156,1629
yDNcxRM9Nf8,yDNcxRM9Nf8_no - ASL sign for no.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_yDNcxRM9Nf8.pt,no,train,success,92,1629
yDNcxRM9Nf8,yDNcxRM9Nf8_no - ASL sign for no.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_yDNcxRM9Nf8.pt,no,train,skipped (already processed),,
yDNcxRM9Nf8,yDNcxRM9Nf8_no - ASL sign for no.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_yDNcxRM9Nf8.pt,no,train,skipped (already processed),,
TwkGS9TjUX8,TwkGS9TjUX8_ASL 1： Unit 4 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/boy_TwkGS9TjUX8.pt,boy,train,skipped (already processed),,
TwkGS9TjUX8,TwkGS9TjUX8_ASL 1： Unit 4 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/sister_TwkGS9TjUX8.pt,sister,train,skipped (already processed),,
TwkGS9TjUX8,TwkGS9TjUX8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_TwkGS9TjUX8.pt,like,train,skipped (already processed),,
TwkGS9TjUX8,TwkGS9TjUX8_ASL 1： Unit 4 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/beautiful_TwkGS9TjUX8.pt,beautiful,train,skipped (already processed),,
4AwP2ED0O78,4AwP2ED0O78.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_4AwP2ED0O78.pt,teacher,train,success,137,1629
q_p38s5JsXo,q_p38s5JsXo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_q_p38s5JsXo.pt,like,train,success,88,1629
mCG3gsQfiBA,mCG3gsQfiBA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/white_mCG3gsQfiBA.pt,white,train,success,31,1629
nvaS2J5mcEk,nvaS2J5mcEk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_nvaS2J5mcEk.pt,friend,train,success,60,1629
nvaS2J5mcEk,nvaS2J5mcEk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_nvaS2J5mcEk.pt,good,train,success,90,1629
nvaS2J5mcEk,nvaS2J5mcEk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_nvaS2J5mcEk.pt,like,train,success,90,1629
nvaS2J5mcEk,nvaS2J5mcEk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/nice_nvaS2J5mcEk.pt,nice,train,success,31,1629
nvaS2J5mcEk,nvaS2J5mcEk_Unit 1.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_nvaS2J5mcEk.pt,no,train,success,59,1629
nvaS2J5mcEk,nvaS2J5mcEk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_nvaS2J5mcEk.pt,good,train,skipped (already processed),,
6a571i9uA3U,6a571i9uA3U.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_6a571i9uA3U.pt,friend,train,success,105,1629
rVBv13texI0,rVBv13texI0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_rVBv13texI0.pt,like,train,success,140,1629
hrH2ZfCyJDo,hrH2ZfCyJDo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_hrH2ZfCyJDo.pt,friend,train,success,132,1629
hrH2ZfCyJDo,hrH2ZfCyJDo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_hrH2ZfCyJDo.pt,friend,train,skipped (already processed),,
P3tBJESDamE,P3tBJESDamE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_P3tBJESDamE.pt,teacher,train,success,101,1629
P3tBJESDamE,P3tBJESDamE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_P3tBJESDamE.pt,teacher,train,skipped (already processed),,
P3tBJESDamE,P3tBJESDamE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_P3tBJESDamE.pt,friend,train,success,171,1629
GqF8lSxalYo,GqF8lSxalYo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_GqF8lSxalYo.pt,like,train,success,110,1629
GqF8lSxalYo,GqF8lSxalYo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/like_GqF8lSxalYo.pt,like,train,skipped (already processed),,
_0ltTWDlWyo,_0ltTWDlWyo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/big__0ltTWDlWyo.pt,big,train,success,85,1629
6RRmIyhkMx0,6RRmIyhkMx0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/friend_6RRmIyhkMx0.pt,friend,train,success,74,1629
07hyGF-PcWs,07hyGF-PcWs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/good_07hyGF-PcWs.pt,good,train,success,126,1629
EEETudiKe50,EEETudiKe50.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/white_EEETudiKe50.pt,white,train,success,61,1629
9JAG32jKZms,9JAG32jKZms.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_9JAG32jKZms.pt,teacher,train,success,56,1629
F16BdOmsr8w,F16BdOmsr8w_ASL Vocabulary ＂happy＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_F16BdOmsr8w.pt,happy,train,success,61,1629
F16BdOmsr8w,F16BdOmsr8w_ASL Vocabulary ＂happy＂.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/happy_F16BdOmsr8w.pt,happy,train,skipped (already processed),,
-DZaI_yoNac,-DZaI_yoNac.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/teacher_-DZaI_yoNac.pt,teacher,train,success,94,1629
fNg_sJ9f8EI,fNg_sJ9f8EI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/what_fNg_sJ9f8EI.pt,what,train,success,121,1629
fNg_sJ9f8EI,fNg_sJ9f8EI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/white_fNg_sJ9f8EI.pt,white,train,success,119,1629
fNg_sJ9f8EI,fNg_sJ9f8EI_ASL 1： Unit 1 Vocabulary.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/train/no_fNg_sJ9f8EI.pt,no,train,success,119,1629
TR9M0q7iWxY,TR9M0q7iWxY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_TR9M0q7iWxY.pt,big,val,success,44,1629
koMZVbqiXf4,koMZVbqiXf4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/white_koMZVbqiXf4.pt,white,val,success,104,1629
GOczM9jk2xY,GOczM9jk2xY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/big_GOczM9jk2xY.pt,big,val,success,67,1629
GOczM9jk2xY,GOczM9jk2xY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_GOczM9jk2xY.pt,sister,val,success,64,1629
GOczM9jk2xY,GOczM9jk2xY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_GOczM9jk2xY.pt,sister,val,skipped (already processed),,
GOczM9jk2xY,GOczM9jk2xY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/sister_GOczM9jk2xY.pt,sister,val,skipped (already processed),,
GOczM9jk2xY,GOczM9jk2xY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/friend_GOczM9jk2xY.pt,friend,val,success,81,1629
0HvgswZfDGI,0HvgswZfDGI_NO.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/no_0HvgswZfDGI.pt,no,val,success,36,1629
iR6M4P6XqB0,iR6M4P6XqB0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/teacher_iR6M4P6XqB0.pt,teacher,val,success,151,1629
CxTSVyM-ij0,CxTSVyM-ij0_Unit 6.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_CxTSVyM-ij0.pt,happy,val,success,61,1629
CxTSVyM-ij0,CxTSVyM-ij0_Unit 6.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/val/happy_CxTSVyM-ij0.pt,happy,val,skipped (already processed),,
